rollout/ep_len_mean,time/total_timesteps,time/time_elapsed,time/fps,rollout/ep_rew_mean,time/iterations,train/policy_gradient_loss,train/entropy_loss,train/clip_range,train/n_updates,train/approx_kl,train/std,train/learning_rate,train/clip_fraction,train/loss,train/explained_variance,train/value_loss
1212.84,176128,308,571,37.528397119999994,86,-0.007052514009410515,-3.308503208309412,0.18,850,0.014150692,0.5565493702888489,0.0003,0.161376953125,0.9639654755592346,-0.6652700901031494,4.237583184987306
1208.9,178176,311,571,38.1782012,87,-0.010788711260101991,-3.313737128674984,0.18,860,0.014109452,0.5572330355644226,0.0003,0.20478515625,0.36493563652038574,0.6074011027812958,1.081115367729217
1208.9,180224,315,571,40.258318609999996,88,-0.007145012466935441,-3.31240154504776,0.18,870,0.008129864,0.5575764179229736,0.0003,0.149560546875,91.67295837402344,0.7095677852630615,102.89813805669546
1217.06,182272,318,571,43.57085279999999,89,-0.008391173991549294,-3.3053911671042444,0.18,880,0.013572012,0.5543389320373535,0.0003,0.176806640625,1.0109364986419678,0.37597423791885376,2.490511192381382
1218.16,184320,322,571,46.44178230000001,90,-0.0018067411154333967,-3.2936698220670224,0.18,890,0.0077052405,0.5545412302017212,0.0003,0.14423828125,5.546888828277588,0.9414593763649464,11.912552114203573
1233.51,186368,325,572,49.556409269999996,91,-0.005045698174944846,-3.2895602084696294,0.18,900,0.005898132,0.5527820587158203,0.0003,0.090771484375,4.861741065979004,0.9104738533496857,42.11518151536584
1247.9,188416,329,572,52.64348456,92,-0.007505645414494211,-3.2635618217289446,0.18,910,0.015467827,0.5484044551849365,0.0003,0.21240234375,0.5647470355033875,-0.07843542098999023,1.7994058607146144
1259.35,190464,332,572,57.80694599999999,93,-0.011182596551952884,-3.2305687613785268,0.18,920,0.022056572,0.5452126264572144,0.0003,0.235986328125,0.40665632486343384,0.7926485538482666,1.2338305093348025
1259.35,192512,336,572,59.60700236999999,94,-0.002765337246819399,-3.227150298655033,0.18,930,0.010540173,0.5458089113235474,0.0003,0.1580078125,3.3601295948028564,0.8970499634742737,35.66054804902524
1278.85,194560,340,572,63.52858095,95,-0.008019832220452373,-3.2168259538710116,0.18,940,0.015019981,0.5423784852027893,0.0003,0.180712890625,0.7007420063018799,0.14575421810150146,2.368910160381347
1294.22,196608,343,572,66.49008992,96,-0.003304606485471595,-3.204733770340681,0.18,950,0.005521627,0.542125940322876,0.0003,0.130078125,7.7574639320373535,0.8913740590214729,85.23112249970436
1288.08,198656,347,572,68.73753906,97,-0.005696423752669944,-3.1901248969137668,0.18,960,0.015125629,0.5409278869628906,0.0003,0.252587890625,0.4540970027446747,-1.6115550994873047,5.457070673443377
1305.01,200704,350,572,70.98906069,98,-0.0037731026721303353,-3.1928207121789454,0.18,970,0.00848341,0.5419342517852783,0.0003,0.12431640625,1.8978668451309204,0.9290120378136635,52.27879583854228
1305.6,202752,354,572,73.84589729,99,-0.005730775051051751,-3.1955283164978026,0.18,980,0.006028866,0.541592001914978,0.0003,0.047412109375,76.89134979248047,0.8934348225593567,151.45060811042785
1305.6,204800,357,572,76.00222271,100,-0.00987800198199693,-3.174618715047836,0.18,990,0.01759809,0.5353491306304932,0.0003,0.21806640625,1.2198911905288696,-1.0213580131530762,5.383825413137674
1305.6,206848,361,572,79.4768578,101,-0.004589290454168804,-3.1447965994477274,0.18,1000,0.015961297,0.5343379974365234,0.0003,0.247802734375,0.605796754360199,-1.5123679637908936,5.664935074746609
1305.6,208896,365,572,81.68818643,102,-0.010777474433416501,-3.156098712235689,0.18,1010,0.012377836,0.5367710590362549,0.0003,0.21513671875,0.501460611820221,0.6268870532512665,1.3700297683477403
1305.6,210944,368,572,83.79186974,103,-0.009773084380140063,-3.1245280370116233,0.18,1020,0.014381035,0.527779221534729,0.0003,0.224072265625,0.31997352838516235,0.7798734605312347,0.6409646903164685
1282.59,212992,372,572,84.12273991,104,-0.007910796234500594,-3.088915731012821,0.18,1030,0.014779522,0.5253311395645142,0.0003,0.187841796875,0.3824945390224457,0.8039034605026245,0.7230592758394778
1274.04,215040,375,572,85.04871775000001,105,-0.005960803656489588,-3.08068318516016,0.18,1040,0.008690276,0.5257216691970825,0.0003,0.161865234375,19.97055435180664,0.8781138584017754,52.387167253345254
1247.07,217088,379,572,83.37735828000001,106,-0.004471282437589252,-3.082287533581257,0.18,1050,0.005652813,0.5256010293960571,0.0003,0.043994140625,15.046220779418945,0.9203102290630341,50.478258514404295
1247.07,219136,382,572,84.58741056999999,107,-0.0032047556356701533,-3.081514722853899,0.18,1060,0.003921854,0.5254836678504944,0.0003,0.020263671875,56.81427764892578,0.8427096903324127,150.03715839087963
1232.2,221184,386,572,83.98991501999998,108,-0.00796934351674281,-3.0813928812742235,0.18,1070,0.0062692864,0.5255330204963684,0.0003,0.076708984375,4.930682182312012,0.5434364378452301,16.960334999859334
1232.2,223232,389,572,85.14521181,109,-0.008054728423303459,-3.079028298705816,0.18,1080,0.010195737,0.5247068405151367,0.0003,0.1115234375,2.313328504562378,0.8706220835447311,87.57701767161488
1224.88,225280,393,572,86.86668844,110,-0.006969485195440939,-3.0568395659327505,0.18,1090,0.011832948,0.5202256441116333,0.0003,0.2013671875,0.429558128118515,0.38978254795074463,1.7375483548268675
1209.86,227328,397,572,85.84159544,111,-0.005905470085417619,-3.0430099867284297,0.18,1100,0.009715189,0.5207809209823608,0.0003,0.10576171875,4.278094291687012,0.7783071994781494,85.91230809763074
1220.07,229376,400,572,88.62749897000002,112,-0.0091210467289784,-3.0450809694826604,0.18,1110,0.009124326,0.5208218097686768,0.0003,0.10498046875,6.6306962966918945,0.7873617112636566,107.91234463900328
1220.07,231424,404,572,89.75509784,113,-0.006586346967378631,-3.0530939377844333,0.18,1120,0.014303256,0.5220608711242676,0.0003,0.20185546875,2.2063114643096924,-1.2899529933929443,5.323252325505019
1220.07,233472,407,572,91.00545181,114,-0.005556132789934054,-3.0202959775924683,0.18,1130,0.015949562,0.5156363248825073,0.0003,0.230712890625,0.6024065613746643,0.5211739540100098,1.4057713829912246
1220.07,235520,411,572,91.58607504,115,-0.010339239695167635,-2.998252694308758,0.18,1140,0.012781167,0.5146282911300659,0.0003,0.2095703125,0.5031580924987793,0.7005792260169983,1.234053262323141
1220.07,237568,414,572,92.1118621,116,-0.008503884066885802,-2.9891079634428026,0.18,1150,0.0111759845,0.5134400725364685,0.0003,0.17822265625,0.5509694814682007,0.7512099146842957,1.301352571696043
1222.1,239616,418,572,93.50357122999999,117,-0.010141897170979065,-2.9828489810228347,0.18,1160,0.014107742,0.5121853351593018,0.0003,0.211962890625,0.30506399273872375,0.7055736184120178,0.7817281524650752
1235.56,241664,421,572,96.50422493,118,-0.005060406621487346,-2.977677534520626,0.18,1170,0.0047046226,0.513279139995575,0.0003,0.087939453125,9.133818626403809,0.7760493904352188,83.59413036853076
1224.19,243712,425,572,95.34906951,119,-0.00949913936201483,-2.9570296734571455,0.18,1180,0.012501809,0.5073291659355164,0.0003,0.18232421875,0.8476216793060303,0.6929038166999817,1.469077319651842
1202.36,245760,429,572,94.34042572,120,-0.0037370732679846697,-2.933345411717892,0.18,1190,0.0067479447,0.5074122548103333,0.0003,0.113427734375,100.18990325927734,0.8683589100837708,38.03375724069774
1202.36,247808,432,572,95.26774366000001,121,-0.009468776945141144,-2.9346147634088995,0.18,1200,0.006090978,0.5076090693473816,0.0003,0.07431640625,14.787663459777832,0.8452916145324707,145.66661782562733
1202.36,249856,436,572,96.14346547,122,-0.006832297692017164,-2.931656377017498,0.18,1210,0.0095867375,0.5065203905105591,0.0003,0.165283203125,1.7328752279281616,-0.11185610294342041,3.752288629859686
1192.94,251904,439,572,94.18624027,123,-0.010797621699748561,-2.9309448815882204,0.18,1220,0.011798423,0.5074634552001953,0.0003,0.1578125,1.8357878923416138,0.7412091195583344,4.284821106120944
1204.86,253952,443,572,96.55297172,124,-0.00935651844338281,-2.9239540591835977,0.18,1230,0.009661378,0.5047526955604553,0.0003,0.1244140625,17.563814163208008,0.717653900384903,68.95507206246256
1191.92,256000,446,572,95.24858045,125,-0.0039550648914882915,-2.91487767547369,0.18,1240,0.007274559,0.5055338144302368,0.0003,0.124755859375,18.74576187133789,0.8825598359107971,34.4401855815202
1194.27,258048,450,572,96.09105716000002,126,-0.0056815077936335,-2.9194244869053363,0.18,1250,0.006772416,0.5058532953262329,0.0003,0.0607421875,27.80217170715332,0.9059709385037422,141.3515666589141
1184.82,260096,454,572,94.10381509000003,127,-0.007038439055031631,-2.921604638546705,0.18,1260,0.0058590914,0.505827784538269,0.0003,0.087255859375,53.331119537353516,0.8403076380491257,158.77906811237335
1196.36,262144,457,572,96.98808029000001,128,-0.003386629574379185,-2.9127162367105486,0.18,1270,0.008726676,0.503209114074707,0.0003,0.095751953125,34.1325569152832,0.9459589384496212,85.02212752252817
1184.74,264192,461,572,95.91483781999999,129,0.0007207469243439846,-2.8858241997659206,0.18,1280,0.012103491,0.5016395449638367,0.0003,0.2265625,3.471968173980713,-0.882575511932373,13.624618665874005
1193.53,266240,464,572,99.09972144000001,130,-0.00436049164418364,-2.885974031686783,0.18,1290,0.0071984,0.5016131401062012,0.0003,0.09580078125,168.04190063476562,0.8384344726800919,124.31922319680453
1184.96,268288,468,573,98.28826541000002,131,-0.00831222279521171,-2.8818172603845595,0.18,1300,0.0070370035,0.5008178949356079,0.0003,0.09375,14.285381317138672,0.6396522223949432,42.14916389882565
