time/iterations,time/time_elapsed,rollout/ep_rew_mean,rollout/ep_len_mean,time/total_timesteps,time/fps,train/loss,train/explained_variance,train/entropy_loss,train/policy_gradient_loss,train/clip_range,train/std,train/n_updates,train/clip_fraction,train/learning_rate,train/value_loss,train/approx_kl
830,1925,143.71732808000002,880.37,1699840,882,0.7559101581573486,0.9895839327946305,-2.5272295773029327,-0.0008627475217508618,0.2,0.88874351978302,3316,0.01904296875,0.0003,4.2595203837845474,0.0042351517
831,1927,144.15561394000002,880.44,1701888,882,1.1385866403579712,0.9955735225230455,-2.52904368378222,0.000792932649346767,0.2,0.8872019052505493,3320,0.0467529296875,0.0003,2.3040500613860786,0.009847951
832,1929,142.89505058999998,872.1,1703936,882,5.874222755432129,0.9373575076460838,-2.527852315455675,-0.0008884558774298057,0.2,0.8856867551803589,3324,0.00341796875,0.0003,129.0130367204547,0.002806522
833,1932,143.46237642,880.07,1705984,882,21.16427993774414,0.9406834058463573,-2.5277763567864895,-0.0011574566069612047,0.2,0.8866846561431885,3328,0.002197265625,0.0003,121.20727744698524,0.0026855161
834,1934,143.10097973,880.07,1708032,882,0.2885988652706146,0.9912744108587503,-2.527324775233865,-0.00046248720900621265,0.2,0.8849560022354126,3332,0.017578125,0.0003,3.9755078388843685,0.004548194
835,1936,144.03899341999997,887.72,1710080,882,0.6838982701301575,0.9966926327906549,-2.5298577714711428,-0.0012246810947544873,0.2,0.8895628452301025,3336,0.0340576171875,0.0003,1.7377193350112066,0.0026575169
836,1939,145.40911001999999,895.91,1712128,882,0.1899847835302353,0.9971147191245109,-2.5456087067723274,-0.000789020716183586,0.2,0.8985065817832947,3340,0.0408935546875,0.0003,1.151921777636744,0.0053587174
837,1941,145.46498929,895.91,1714176,882,0.09061944484710693,0.9987119060242549,-2.5524140018969774,-0.004071021012350684,0.2,0.8889650106430054,3344,0.0625,0.0003,0.7096430139499716,0.003982898
838,1943,145.55762170999998,895.91,1716224,882,0.22495077550411224,0.9988906694343314,-2.5332073271274567,-0.0016980945401883218,0.2,0.8843095302581787,3348,0.056640625,0.0003,0.9333968999562785,0.0064704726
839,1945,144.59462037,895.7,1718272,882,0.20380643010139465,0.9987726677209139,-2.5259847175329924,-0.0002198961956310086,0.2,0.883995771408081,3352,0.0279541015625,0.0003,0.7456880846293643,0.005098063
840,1948,144.27839103000005,886.46,1720320,882,101.045654296875,0.9480413012206554,-2.5209082923829556,-0.00328442789032124,0.2,0.8841811418533325,3356,0.0140380859375,0.0003,115.73901325836778,0.002987583
841,1950,143.6827792,878.27,1722368,882,79.41262817382812,0.9162421748042107,-2.521742397919297,-0.0006545246978930663,0.2,0.8847248554229736,3360,0.0,0.0003,191.32493776082993,0.00068790885
842,1952,138.95933814,845.21,1724416,882,115.497802734375,0.945986233651638,-2.52365586347878,-0.0016599903210590128,0.2,0.8857489824295044,3364,0.000732421875,0.0003,90.28391370084137,0.0014211354
843,1955,138.1423575,836.41,1726464,882,183.78684997558594,0.9039212912321091,-2.5250606536865234,-0.0010174442359129898,0.2,0.8854279518127441,3368,0.0,0.0003,253.6563956141472,0.0005947531
844,1957,134.36102518,811.34,1728512,883,19.25343132019043,0.93331029266119,-2.525086237117648,9.085676720133051e-05,0.2,0.8855598568916321,3372,0.0,0.0003,104.88424966484308,0.0004599336
845,1959,132.04964285000003,794.19,1730560,883,44.24592971801758,0.8932472467422485,-2.5266068186610937,-0.001990287270018598,0.2,0.8865889310836792,3376,0.001953125,0.0003,182.4143027663231,0.002236245
846,1962,130.81231805,777.71,1732608,883,7.944397449493408,0.9457004331052303,-2.5274914540350437,-0.003791444444686931,0.2,0.886135458946228,3380,0.009765625,0.0003,86.48563004285097,0.004008086
847,1964,128.79972734,760.64,1734656,883,10.50426959991455,0.9653983116149902,-2.528271472081542,-0.0013999501388752833,0.2,0.8867177963256836,3384,0.0166015625,0.0003,73.93704426288605,0.0037162604
848,1966,128.06711392,751.86,1736704,883,43.19187545776367,0.9228991791605949,-2.528028044849634,-0.0014302520976343658,0.2,0.886764407157898,3388,0.0008544921875,0.0003,146.98018339276314,0.0020190577
849,1969,125.17216113,725.91,1738752,883,5.348083019256592,0.9122790396213531,-2.527677284553647,-0.0006284279661485925,0.2,0.8862408399581909,3392,0.000244140625,0.0003,130.5937206223607,0.00078665
850,1971,120.27863407000001,683.47,1740800,883,60.531551361083984,0.9028069153428078,-2.5262300707399845,-0.003849946824630024,0.2,0.8861489295959473,3396,0.0050048828125,0.0003,146.06831496953964,0.0023792544
851,1973,119.98109921,683.47,1742848,883,53.99885177612305,0.9480420090258121,-2.5252771843224764,-0.0019052442657994106,0.2,0.8855310678482056,3400,0.0008544921875,0.0003,113.10909508913755,0.0018230346
852,1976,112.62210167000003,624.91,1744896,883,13.281274795532227,0.9515454210340977,-2.524167774245143,-0.0028359303905745037,0.2,0.8852065801620483,3404,0.0279541015625,0.0003,34.94011468440294,0.005467116
853,1978,113.25022202,623.94,1746944,883,68.71654510498047,0.9142391011118889,-2.5233093667775393,-0.0007921690521470737,0.2,0.8851916790008545,3408,0.0018310546875,0.0003,180.24167948961258,0.0015751478
854,1980,114.40379693999999,632.4,1748992,883,29.48096466064453,0.962620135396719,-2.5235702879726887,-0.0028320013238953834,0.2,0.8852930068969727,3412,0.00830078125,0.0003,62.645261120051146,0.002524069
855,1982,113.26496536,624.09,1751040,883,17.995370864868164,0.9439860060811043,-2.52306723035872,-0.004012240780866705,0.2,0.8864635229110718,3416,0.0560302734375,0.0003,40.861704350449145,0.008543921
856,1985,114.26814001999999,624.09,1753088,883,46.62462615966797,0.9435208439826965,-2.52426802739501,-0.0012184046827314887,0.2,0.8843148350715637,3420,0.0106201171875,0.0003,77.21647784113884,0.004471088
857,1987,114.06420833,624.09,1755136,883,76.48368072509766,0.9557156935334206,-2.5230552051216364,-0.0007228036479318689,0.2,0.8856418132781982,3424,0.0208740234375,0.0003,78.16879038512707,0.0041820826
858,1989,114.42223398,624.09,1757184,883,6.0994977951049805,0.9678873531520367,-2.525646571069956,-0.002962891179777216,0.2,0.8869386315345764,3428,0.0411376953125,0.0003,21.310425844509155,0.0052270335
859,1992,115.29033466000001,632.13,1759232,883,1.1328940391540527,0.9873762102797627,-2.5281393732875586,0.0004794926971953828,0.2,0.8855732679367065,3432,0.0186767578125,0.0003,7.538769543170929,0.0028533493
860,1994,115.69730561000002,632.13,1761280,883,0.6640011072158813,0.9934524563141167,-2.535785613581538,-0.0004793372027052101,0.2,0.8936880826950073,3436,0.049560546875,0.0003,3.6294368056114763,0.0053785667
861,1996,116.23502626999998,632.13,1763328,883,0.5186097025871277,0.9967930701095611,-2.5452776439487934,-0.0013143103096808773,0.2,0.893713116645813,3440,0.1131591796875,0.0003,1.564696696586907,0.012077967
862,1999,116.47292277999999,632.13,1765376,883,0.5542054772377014,0.9978318568319082,-2.5389744509011507,0.00039453565113944933,0.2,0.8882801532745361,3444,0.1016845703125,0.0003,1.8328544264659286,0.0044661965
863,2001,117.71534529,640.37,1767424,883,0.35414403676986694,0.9974133390933275,-2.530985949561,-0.0009163954455289058,0.2,0.8859966993331909,3448,0.0245361328125,0.0003,2.1927102461922914,0.00444076
864,2003,118.62743225,648.71,1769472,883,0.23767594993114471,0.997644146438688,-2.5300885159522295,0.001632465107832104,0.2,0.886540412902832,3452,0.0826416015625,0.0003,1.599026032956317,0.009769637
865,2006,118.88562642999999,648.71,1771520,883,1.1762033700942993,0.9983032294549048,-2.532384991645813,0.00037863024681428215,0.2,0.8858088850975037,3456,0.0784912109375,0.0003,2.0730985573027283,0.006491104
866,2008,119.15789380000002,648.71,1773568,883,0.6682862639427185,0.9914032611995935,-2.526915416121483,8.435070230916608e-05,0.2,0.8823034763336182,3460,0.041748046875,0.0003,11.282881735358387,0.0048034023
867,2010,118.02817601000001,640.41,1775616,883,0.14572414755821228,0.9982118105981499,-2.516253663226962,-0.0013398976880125701,0.2,0.8744392991065979,3464,0.1099853515625,0.0003,1.4849541648291051,0.006945567
868,2013,118.75341326,630.23,1777664,883,15.245784759521484,0.9562145881354809,-2.5115823578089476,-0.0010401152758277021,0.2,0.876604437828064,3468,0.04296875,0.0003,86.60888373851776,0.0032848255
869,2015,119.02998749,630.23,1779712,883,85.58619689941406,0.9226166009902954,-2.5125737451016903,-0.0006515680743177654,0.2,0.8763314485549927,3472,0.002685546875,0.0003,201.4654534906149,0.0024684723
870,2017,120.99223397,638.53,1781760,883,0.22659221291542053,0.9940935038030148,-2.515861514955759,-0.001216243443195708,0.2,0.8810923099517822,3476,0.036865234375,0.0003,2.4049001273233443,0.006729388
871,2020,120.71174656000001,639.19,1783808,883,0.7584074139595032,0.9987393147312105,-2.512020204216242,-0.0002518677574698813,0.2,0.8715883493423462,3480,0.065185546875,0.0003,1.8020961943548173,0.005906862
872,2022,118.92079299999999,631.27,1785856,883,10.053384780883789,0.9543855786323547,-2.496963284909725,-0.00285743318090681,0.2,0.8700867891311646,3484,0.045654296875,0.0003,36.018771866336465,0.005689623
873,2024,120.7888082,647.67,1787904,883,80.1399917602539,0.9344080090522766,-2.4980555549263954,-0.0005150854667590465,0.2,0.870596170425415,3488,0.0,0.0003,121.56130519509315,0.00078924675
874,2027,121.35375581000002,655.97,1789952,883,2.0031697750091553,0.9780943486839533,-2.4998240135610104,-0.0008495683632645523,0.2,0.8725985288619995,3492,0.040771484375,0.0003,10.53334762621671,0.0056556365
875,2029,121.35107832000001,656.09,1792000,883,1.1764142513275146,0.9912640126422048,-2.511497840285301,-0.0003299241616332438,0.2,0.8816787004470825,3496,0.0162353515625,0.0003,5.80581479659304,0.0028020856
876,2031,122.06831347,664.67,1794048,883,22.149940490722656,0.9464849382638931,-2.527223562821746,-0.00047119058763200883,0.2,0.8829989433288574,3500,0.0010986328125,0.0003,91.6314002647996,0.00041517842
877,2034,124.45592478,681.9,1796096,883,34.69190216064453,0.9206229448318481,-2.5281345695257187,-0.002583226554634166,0.2,0.8829420208930969,3504,0.0006103515625,0.0003,119.3714434504509,0.0015186358
878,2036,124.59320929000002,681.9,1798144,883,5.172671794891357,0.9799046386033297,-2.529519509524107,-0.001946150650837808,0.2,0.8847836852073669,3508,0.0233154296875,0.0003,10.720552972517908,0.004439433
879,2038,124.67539,683.24,1800192,883,11.2260160446167,0.7570458501577377,-2.535026552155614,-0.0022692588572681416,0.2,0.88765549659729,3512,0.010009765625,0.0003,59.31441942974925,0.004314636
880,2040,125.12145186,691.43,1802240,883,11.72262191772461,0.9273605719208717,-2.541295813396573,-0.004034910412883619,0.2,0.8874696493148804,3516,0.0184326171875,0.0003,88.33169297128916,0.0036749658
881,2043,126.54506390000002,699.96,1804288,883,58.765113830566406,0.9279898181557655,-2.541789224371314,-0.00041212425458070356,0.2,0.8890795707702637,3520,0.0040283203125,0.0003,126.03630601614714,0.0022954713
882,2045,126.51176148000002,707.67,1806336,883,0.6551358103752136,0.9934708778746426,-2.5409793816506863,-0.0024616841874376405,0.2,0.8851521015167236,3524,0.08251953125,0.0003,4.064830617513508,0.0039626304
883,2047,127.60343132,715.89,1808384,883,31.45127296447754,0.9089964553713799,-2.5363300666213036,-0.0008357741135114338,0.2,0.8858851790428162,3528,0.0135498046875,0.0003,155.83712020516396,0.0018430604
884,2050,129.62149494000002,724.08,1810432,883,0.3215735852718353,0.9936272450722754,-2.5306670628488064,-0.0010993243595294189,0.2,0.8808765411376953,3532,0.08837890625,0.0003,2.43098951887805,0.0078044385
885,2052,131.87650516999997,741.6,1812480,883,0.2977043390274048,0.9974701646715403,-2.5277495961636305,-0.0005393206556618679,0.2,0.8843467235565186,3536,0.043212890625,0.0003,1.7580740351695567,0.0022736886
886,2054,133.6689044,750.47,1814528,883,0.27992013096809387,0.9912542402744293,-2.527009693905711,0.00026294255440006964,0.2,0.8791036605834961,3540,0.064697265625,0.0003,5.141220734454691,0.0059204265
887,2057,134.40067306,759.91,1816576,883,104.36898040771484,0.9205265268683434,-2.5180393531918526,-0.0017804383060138207,0.2,0.8782116174697876,3544,0.00341796875,0.0003,188.06922180950642,0.0027026895
888,2059,135.52789513000005,768.3,1818624,883,0.44103768467903137,0.9720885492861271,-2.5186327639967203,-0.0042957750792993465,0.2,0.878734827041626,3548,0.0457763671875,0.0003,13.566808635136113,0.0060446886
889,2061,135.95317844000002,768.91,1820672,883,0.6291756629943848,0.9901952873915434,-2.5196294244378805,-0.0033801085919549223,0.2,0.8774397969245911,3552,0.0501708984375,0.0003,4.363735522143543,0.0065538636
890,2064,138.20456806,785.48,1822720,883,52.4305419921875,0.8986506834626198,-2.5134270060807467,-0.00026050180349557195,0.2,0.8747566938400269,3556,0.017822265625,0.0003,111.51074086874723,0.0036532127
891,2066,139.85849878999997,802.4,1824768,883,0.24974778294563293,0.988641575910151,-2.50612903945148,-0.000174711924046278,0.2,0.8671013712882996,3560,0.0517578125,0.0003,3.8515765892807394,0.009617718
892,2068,140.85493839999998,810.73,1826816,883,22.327762603759766,0.9315998777747154,-2.4918067436665297,-0.004115153773454949,0.2,0.8659491539001465,3564,0.0458984375,0.0003,65.15016559883952,0.005673771
893,2071,139.41010388,803.83,1828864,883,0.23613381385803223,0.9926563487388194,-2.4929905738681555,-5.014366615796462e-05,0.2,0.8676716089248657,3568,0.029541015625,0.0003,3.8455664683133364,0.0053518014
894,2073,139.80591248,804.2,1830912,883,49.85414505004883,0.9185975193977356,-2.496488520875573,-0.0012453218332666438,0.2,0.867840051651001,3572,0.010009765625,0.0003,133.359525680542,0.0016871949
895,2075,140.41847305999997,812.29,1832960,883,0.6405166387557983,0.9840125422924757,-2.4974703285843134,-0.0021886790309508797,0.2,0.8690385818481445,3576,0.0218505859375,0.0003,8.213045293465257,0.0042840936
896,2078,136.56345653999998,787.91,1835008,883,1.266344428062439,0.9868960361927748,-2.497076876461506,-0.000635637898085406,0.2,0.8656743764877319,3580,0.0184326171875,0.0003,10.675545665901154,0.0023133983
897,2080,136.85474457,787.91,1837056,883,13.127226829528809,0.9429120905697346,-2.4930040277540684,-0.0030556100100511685,0.2,0.8662672638893127,3584,0.0087890625,0.0003,132.3208530843258,0.0025225668
898,2082,135.44166155,779.99,1839104,883,0.7548184394836426,0.9949651691131294,-2.495665803551674,-0.0011969586339546368,0.2,0.8702719211578369,3588,0.0736083984375,0.0003,4.287360631860793,0.01042916
899,2084,135.30035263999997,779.99,1841152,883,10.467864990234375,0.9721503127366304,-2.5031780004501343,-0.0017790171477827244,0.2,0.8715275526046753,3592,0.046875,0.0003,37.23846658691764,0.0050905864
900,2087,134.87403639000001,771.87,1843200,883,10.849454879760742,0.9351256415247917,-2.5040935650467873,-0.00032110717438627034,0.2,0.8708325624465942,3596,0.002197265625,0.0003,50.54544530157,0.001870841
901,2089,134.80099983000002,771.87,1845248,883,8.12714672088623,0.9731405265629292,-2.5036968905478716,-0.002140694150057243,0.2,0.8718664050102234,3600,0.021484375,0.0003,29.594070564955473,0.0051190723
902,2091,133.66193550000003,763.93,1847296,883,4.745753765106201,0.9652351550757885,-2.5036893617361784,-0.000786854110629065,0.2,0.8700858354568481,3604,0.0177001953125,0.0003,17.210092938505113,0.004315085
903,2094,134.36324009,763.93,1849344,883,17.708023071289062,0.9567036330699921,-2.501930480822921,-0.003242104416131042,0.2,0.871900200843811,3608,0.02001953125,0.0003,45.916912108659744,0.004633989
904,2096,133.06103206,756.35,1851392,883,5.124577522277832,0.9409250020980835,-2.504439076408744,-0.0037171249477978563,0.2,0.8718607425689697,3612,0.0843505859375,0.0003,37.80938922893256,0.007719173
905,2098,133.14094601,766.53,1853440,883,26.77328109741211,0.9140750169754028,-2.5035269875079393,-0.0008855644846335053,0.2,0.8716551065444946,3616,0.0076904296875,0.0003,85.16594077646732,0.0031469082
906,2101,132.65601387,766.53,1855488,883,0.4881095588207245,0.9724981524050236,-2.5051530301570892,0.0009917344614223111,0.2,0.8745638132095337,3620,0.0196533203125,0.0003,14.662683271802962,0.004932426
907,2103,132.59788034000002,766.53,1857536,883,0.7388602495193481,0.9961476924363524,-2.5093078017234802,-0.0004137611867918167,0.2,0.875299870967865,3624,0.071533203125,0.0003,2.007102198433131,0.006825775
908,2105,131.4579279,758.62,1859584,883,0.09242835640907288,0.9966659538913518,-2.499349035322666,-0.0012163003266323358,0.2,0.8672744631767273,3628,0.0784912109375,0.0003,0.9652974234777503,0.0047401283
909,2108,133.88285550000003,774.98,1861632,883,7.614893913269043,0.9626783654093742,-2.485769759863615,-0.0005993278264213586,0.2,0.866572380065918,3632,0.0177001953125,0.0003,58.00744898337871,0.0029144646
910,2110,134.68719017000004,783.09,1863680,883,0.16982783377170563,0.9987182344775647,-2.4905347246676683,0.0017947795067811967,0.2,0.874607503414154,3636,0.03564453125,0.0003,0.7215103053022176,0.0053202608
911,2112,134.50804855,783.16,1865728,883,0.32735854387283325,0.9987298347987235,-2.5005677677690983,-0.0019131611816192162,0.2,0.8794604539871216,3640,0.0601806640625,0.0003,1.2487205177312717,0.0059198802
912,2115,135.19534436,783.16,1867776,883,1.6632003784179688,0.9434157684445381,-2.506491167470813,0.0003471489981166087,0.2,0.8801108598709106,3644,0.001953125,0.0003,30.075600942596793,0.0013283021
913,2117,134.88151061,783.16,1869824,883,0.1688835173845291,0.998563040047884,-2.5058552380651236,-0.003727822668679437,0.2,0.8791510462760925,3648,0.1168212890625,0.0003,1.0814273627474904,0.008980972
914,2119,136.99754285999998,791.4,1871872,883,1.7559382915496826,0.9795332178473473,-2.5009805765002966,-0.001433577675925335,0.2,0.876402735710144,3652,0.0394287109375,0.0003,18.293735245708376,0.005150564
915,2122,139.12142837,799.43,1873920,883,0.24900928139686584,0.9985543498769403,-2.4951859526336193,0.0014571110732504167,0.2,0.8758384585380554,3656,0.0396728515625,0.0003,1.8311911441851407,0.0047899606
916,2124,140.49479752000002,807.27,1875968,883,0.20832286775112152,0.9888209337368608,-2.4906999934464693,-0.002760108798611327,0.2,0.875696063041687,3660,0.0338134765625,0.0003,4.792844375129789,0.0075917244
